input_cif_name,property,trend,prompt,origin_prop_value
mp-672_sg_186_formula_CdS.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_CdS
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16883814
_cell_length_b   4.16883806
_cell_length_c   6.77961741
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000064
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdS
_chemical_formula_sum   'Cd2 S2'
_cell_volume   102.03892478
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.66666700  0.33333300  0.50022437  1.0
  Cd  Cd1  1  0.33333300  0.66666700  0.00022437  1.0
  S  S2  1  0.66666700  0.33333300  0.87677563  1.0
  S  S3  1  0.33333300  0.66666700  0.37677563  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.125
mp-720_sg_57_formula_TlF.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_TlF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.04398845
_cell_length_b   5.56128201
_cell_length_c   6.13598387
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlF
_chemical_formula_sum   'Tl4 F4'
_cell_volume   172.12074263
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.25000000  0.51100819  0.74393232  1.0
  Tl  Tl1  1  0.75000000  0.48899181  0.25606768  1.0
  Tl  Tl2  1  0.25000000  0.01100819  0.25606768  1.0
  Tl  Tl3  1  0.75000000  0.98899181  0.74393232  1.0
  F  F4  1  0.25000000  0.57919857  0.13712164  1.0
  F  F5  1  0.75000000  0.42080143  0.86287836  1.0
  F  F6  1  0.25000000  0.07919857  0.86287836  1.0
  F  F7  1  0.75000000  0.92080143  0.13712164  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",3.205
mp-753_sg_61_formula_ZnSb.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_ZnSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.22274292
_cell_length_b   7.73399725
_cell_length_c   8.14016788
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ZnSb
_chemical_formula_sum   'Zn8 Sb8'
_cell_volume   391.75922728
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.46076497  0.10378246  0.87345371  1.0
  Zn  Zn1  1  0.96076497  0.39621754  0.12654629  1.0
  Zn  Zn2  1  0.53923503  0.60378246  0.62654629  1.0
  Zn  Zn3  1  0.03923503  0.89621754  0.37345371  1.0
  Zn  Zn4  1  0.53923503  0.89621754  0.12654629  1.0
  Zn  Zn5  1  0.03923503  0.60378246  0.87345371  1.0
  Zn  Zn6  1  0.46076497  0.39621754  0.37345371  1.0
  Zn  Zn7  1  0.96076497  0.10378246  0.62654629  1.0
  Sb  Sb8  1  0.14089299  0.08405623  0.10877972  1.0
  Sb  Sb9  1  0.64089299  0.41594377  0.89122028  1.0
  Sb  Sb10  1  0.85910701  0.58405623  0.39122028  1.0
  Sb  Sb11  1  0.35910701  0.91594377  0.60877972  1.0
  Sb  Sb12  1  0.85910701  0.91594377  0.89122028  1.0
  Sb  Sb13  1  0.35910701  0.58405623  0.10877972  1.0
  Sb  Sb14  1  0.14089299  0.41594377  0.60877972  1.0
  Sb  Sb15  1  0.64089299  0.08405623  0.39122028  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.0282
mp-766_sg_58_formula_As2Ru.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_As2Ru
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.00114582
_cell_length_b   5.43556299
_cell_length_c   6.20594752
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   As2Ru
_chemical_formula_sum   'As4 Ru2'
_cell_volume   101.23710771
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.50000000  0.32922482  0.86634677  1.0
  As  As1  1  0.50000000  0.67077518  0.13365323  1.0
  As  As2  1  0.00000000  0.17077518  0.36634677  1.0
  As  As3  1  -0.00000000  0.82922482  0.63365323  1.0
  Ru  Ru4  1  0.50000000  0.50000000  0.50000000  1.0
  Ru  Ru5  1  0.00000000  0.00000000  0.00000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",0.4492
mp-871_sg_198_formula_FeSi.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_FeSi
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40220979
_cell_length_b   4.40220979
_cell_length_c   4.40220979
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeSi
_chemical_formula_sum   'Fe4 Si4'
_cell_volume   85.31240907
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.86308769  0.63691231  0.36308769  1.0
  Fe  Fe1  1  0.63691231  0.36308769  0.86308769  1.0
  Fe  Fe2  1  0.36308769  0.86308769  0.63691231  1.0
  Fe  Fe3  1  0.13691231  0.13691231  0.13691231  1.0
  Si  Si4  1  0.15869827  0.34130173  0.65869827  1.0
  Si  Si5  1  0.34130173  0.65869827  0.15869827  1.0
  Si  Si6  1  0.65869827  0.15869827  0.34130173  1.0
  Si  Si7  1  0.84130173  0.84130173  0.84130173  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.180200000000001
mp-938_sg_160_formula_GeTe.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_GeTe
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.40277633
_cell_length_b   4.40277602
_cell_length_c   4.40277502
_cell_angle_alpha   56.81262634
_cell_angle_beta   56.81263336
_cell_angle_gamma   56.81261992
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GeTe
_chemical_formula_sum   'Ge1 Te1'
_cell_volume   55.90896881
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.99222319  0.99222319  0.99222319  1.0
  Te  Te1  1  0.52877681  0.52877681  0.52877681  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.5565
mp-947_sg_224_formula_Au2S.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Au2S
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.27398218
_cell_length_b   5.27398218
_cell_length_c   5.27398218
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Au2S
_chemical_formula_sum   'Au4 S2'
_cell_volume   146.69522384
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.50000000  0.50000000  0.00000000  1.0
  Au  Au1  1  0.00000000  0.50000000  0.50000000  1.0
  Au  Au2  1  0.50000000  -0.00000000  0.50000000  1.0
  Au  Au3  1  0.00000000  0.00000000  -0.00000000  1.0
  S  S4  1  0.25000000  0.25000000  0.25000000  1.0
  S  S5  1  0.75000000  0.75000000  0.75000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.9091
mp-1143_sg_167_formula_Al2O3.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Al2O3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.17795476
_cell_length_b   5.17795423
_cell_length_c   5.17795603
_cell_angle_alpha   55.28962764
_cell_angle_beta   55.28960940
_cell_angle_gamma   55.28959493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al2O3
_chemical_formula_sum   'Al4 O6'
_cell_volume   87.42001940
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.64790400  0.64790300  0.64790300  1.0
  Al  Al1  1  0.85209700  0.85209700  0.85209700  1.0
  Al  Al2  1  0.14790400  0.14790300  0.14790300  1.0
  Al  Al3  1  0.35209700  0.35209600  0.35209600  1.0
  O  O4  1  0.44385500  0.05614500  0.75000100  1.0
  O  O5  1  0.94385500  0.25000100  0.55614500  1.0
  O  O6  1  0.05614400  0.75000000  0.44385500  1.0
  O  O7  1  0.75000100  0.44385600  0.05614400  1.0
  O  O8  1  0.25000000  0.55614400  0.94385500  1.0
  O  O9  1  0.55614400  0.94385600  0.24999900  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",5.853700000000001
mp-1317_sg_204_formula_CoSb3.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_CoSb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.84024960
_cell_length_b   7.84033647
_cell_length_c   7.84029276
_cell_angle_alpha   109.47142714
_cell_angle_beta   109.47099686
_cell_angle_gamma   109.47124304
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CoSb3
_chemical_formula_sum   'Co4 Sb12'
_cell_volume   371.00088994
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Co  Co0  1  0.49999822  0.49999926  0.49999902  1.0
  Co  Co1  1  0.00000049  0.50000182  0.00000076  1.0
  Co  Co2  1  -0.00000006  -0.00000038  0.50000115  1.0
  Co  Co3  1  0.50000094  0.99999966  0.00000026  1.0
  Sb  Sb4  1  0.49259228  0.15874925  0.33386421  1.0
  Sb  Sb5  1  0.15872563  0.66613460  0.82488878  1.0
  Sb  Sb6  1  0.33384006  0.17510957  0.84124738  1.0
  Sb  Sb7  1  0.84125538  0.66615262  0.50740537  1.0
  Sb  Sb8  1  0.66615986  0.82488727  0.15875306  1.0
  Sb  Sb9  1  0.84127439  0.33386662  0.17510996  1.0
  Sb  Sb10  1  0.66615767  0.50740536  0.84126026  1.0
  Sb  Sb11  1  0.33384019  0.49259228  0.15873665  1.0
  Sb  Sb12  1  0.15874190  0.33384632  0.49259472  1.0
  Sb  Sb13  1  0.82490346  0.15875423  0.66615766  1.0
  Sb  Sb14  1  0.17509919  0.84124991  0.33384479  1.0
  Sb  Sb15  1  0.50740940  0.84125260  0.66613498  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.1633
mp-1321_sg_61_formula_CdSb.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_CdSb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.33310615
_cell_length_b   8.64824985
_cell_length_c   6.54114516
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdSb
_chemical_formula_sum   'Cd8 Sb8'
_cell_volume   471.39929544
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.38069125  0.13458219  0.95252694  1.0
  Cd  Cd1  1  0.88069125  0.36541781  0.04747306  1.0
  Cd  Cd2  1  0.61930875  0.63458219  0.54747306  1.0
  Cd  Cd3  1  0.11930875  0.86541781  0.45252694  1.0
  Cd  Cd4  1  0.61930875  0.86541781  0.04747306  1.0
  Cd  Cd5  1  0.11930875  0.63458219  0.95252694  1.0
  Cd  Cd6  1  0.38069125  0.36541781  0.45252694  1.0
  Cd  Cd7  1  0.88069125  0.13458219  0.54747306  1.0
  Sb  Sb8  1  0.07515966  0.10230026  0.13868721  1.0
  Sb  Sb9  1  0.57515966  0.39769974  0.86131279  1.0
  Sb  Sb10  1  0.92484034  0.60230026  0.36131279  1.0
  Sb  Sb11  1  0.42484034  0.89769974  0.63868721  1.0
  Sb  Sb12  1  0.92484034  0.89769974  0.86131279  1.0
  Sb  Sb13  1  0.42484034  0.60230026  0.13868721  1.0
  Sb  Sb14  1  0.07515966  0.39769974  0.63868721  1.0
  Sb  Sb15  1  0.57515966  0.10230026  0.36131279  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",0.020099999999999
mp-1346_sg_166_formula_B6O.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_B6O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13603260
_cell_length_b   5.13603308
_cell_length_c   5.13603291
_cell_angle_alpha   63.12215072
_cell_angle_beta   63.12215393
_cell_angle_gamma   63.12214626
_symmetry_Int_Tables_number   1
_chemical_formula_structural   B6O
_chemical_formula_sum   'B12 O2'
_cell_volume   102.43459586
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  B  B0  1  0.79861792  0.32391046  0.79861792  1.0
  B  B1  1  0.79861792  0.79861792  0.32391046  1.0
  B  B2  1  0.32391046  0.79861792  0.79861792  1.0
  B  B3  1  0.67608954  0.20138208  0.20138208  1.0
  B  B4  1  0.20138208  0.67608954  0.20138208  1.0
  B  B5  1  0.20138208  0.20138208  0.67608954  1.0
  B  B6  1  0.99779645  0.66660797  0.99779645  1.0
  B  B7  1  0.99779645  0.99779645  0.66660797  1.0
  B  B8  1  0.66660797  0.99779645  0.99779645  1.0
  B  B9  1  0.33339203  0.00220355  0.00220355  1.0
  B  B10  1  0.00220355  0.33339203  0.00220355  1.0
  B  B11  1  0.00220355  0.00220355  0.33339203  1.0
  O  O12  1  0.37789722  0.37789722  0.37789722  1.0
  O  O13  1  0.62210278  0.62210278  0.62210278  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",1.856399999999999
mp-1550_sg_216_formula_AlP.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_AlP
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.86997233
_cell_length_b   3.86997194
_cell_length_c   3.86997254
_cell_angle_alpha   60.00000340
_cell_angle_beta   60.00000677
_cell_angle_gamma   60.00000114
_symmetry_Int_Tables_number   1
_chemical_formula_structural   AlP
_chemical_formula_sum   'Al1 P1'
_cell_volume   40.98345792
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.00000000  -0.00000000  0.00000000  1.0
  P  P1  1  0.25000000  0.25000000  0.25000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.6294
mp-1591_sg_166_formula_Al4C3.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_Al4C3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.52522866
_cell_length_b   8.52522883
_cell_length_c   8.52522826
_cell_angle_alpha   22.54559014
_cell_angle_beta   22.54558296
_cell_angle_gamma   22.54558793
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Al4C3
_chemical_formula_sum   'Al4 C3'
_cell_volume   79.90244024
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Al  Al0  1  0.86987806  0.86987806  0.86987806  1.0
  Al  Al1  1  0.13012194  0.13012194  0.13012194  1.0
  Al  Al2  1  0.70648680  0.70648680  0.70648680  1.0
  Al  Al3  1  0.29351320  0.29351320  0.29351320  1.0
  C  C4  1  0.78327526  0.78327526  0.78327526  1.0
  C  C5  1  0.21672474  0.21672474  0.21672474  1.0
  C  C6  1  -0.00000000  -0.00000000  0.00000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",1.3154
mp-1818_sg_217_formula_SiF4.cif,band gap,increase,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_SiF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.57485225
_cell_length_b   4.57485071
_cell_length_c   4.57485147
_cell_angle_alpha   109.47121523
_cell_angle_beta   109.47120842
_cell_angle_gamma   109.47122094
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SiF4
_chemical_formula_sum   'Si1 F4'
_cell_volume   73.70707885
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.00000000  -0.00000000  -0.00000000  1.0
  F  F1  1  -0.00000000  -0.00000000  0.65750054  1.0
  F  F2  1  0.34249946  0.34249946  0.34249946  1.0
  F  F3  1  0.65750054  -0.00000000  -0.00000000  1.0
  F  F4  1  0.00000000  0.65750054  0.00000000  1.0

 Your goal: modify the CIF file accordingly to increase the band gap.",7.7173
mp-1880_sg_40_formula_SbF3.cif,band gap,decrease,"You are a material design expert. Your task is to modify a given CIF file to achieve a desired change in a specific material property. Please analyze the given CIF file and the target property. Identify the key structural features and elemental composition that influence the specified property. Propose a specific modification to the structure. This modification must be one or a combination of the following: 
 1. Element Substitution;
 2. Lattice Parameter Adjustment;
 3. Atomic Coordinate Adjustment.
 Please ensure the output is a correct CIF file. Return the modified CIF content within <cif> and </cif> tags.
 Input CIF content:
# generated using pymatgen
data_SbF3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36664112
_cell_length_b   4.36663993
_cell_length_c   7.13727701
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   113.03351767
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbF3
_chemical_formula_sum   'Sb2 F6'
_cell_volume   125.24072928
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.20550062  0.79353646  0.25000000  1.0
  Sb  Sb1  1  0.79353646  0.20550062  0.75000000  1.0
  F  F2  1  0.31783102  0.39721304  0.25000000  1.0
  F  F3  1  0.39721304  0.31783102  0.75000000  1.0
  F  F4  1  0.98140396  0.57255597  0.93131932  1.0
  F  F5  1  0.57255597  0.98140396  0.06868068  1.0
  F  F6  1  0.98140396  0.57255597  0.56868068  1.0
  F  F7  1  0.57255597  0.98140396  0.43131932  1.0

 Your goal: modify the CIF file accordingly to decrease the band gap.",4.4396
